ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Education_2N Cycle,Education_Basic,Education_Graduation,Education_Master,Education_Phd,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Yolo,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wine,Customer_Activity_Level_Highly Active,Customer_Activity_Level_Inactive,Customer_Activity_Level_Moderately Active
4119,1963,38620.0,0,0,2013-05-11,56,112,17,44,34.0,22,89.0,1,2,5,3,3,0,0,0,0,0,0,3,11,0,62,62,1.13,0,1,318.0,10,0,31.8,5,0.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
535,1987,81361.0,0,0,2014-02-25,18,163,23,424,27.0,65,76.0,1,3,10,13,1,0,0,0,0,0,0,3,11,0,38,38,0.34,0,1,778.0,26,0,29.923076923076923,4,0.038461538461538464,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5268,1960,29440.0,1,1,2013-08-11,95,17,8,14,10.0,4,3.0,2,1,0,4,7,0,0,0,0,0,0,3,11,0,65,65,0.88,2,3,56.0,5,0,11.2,8,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
273,1970,36138.0,1,1,2013-07-16,48,130,0,16,0.0,0,5.0,5,3,1,4,7,0,1,0,0,0,0,3,11,0,55,55,0.95,2,3,151.0,8,1,18.875,10,0.625,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4452,1957,50388.0,0,1,2014-05-28,3,292,6,37,0.0,3,34.0,4,6,1,6,7,0,1,0,1,0,0,3,11,1,68,68,0.09,1,2,372.0,13,2,28.615384615384617,13,0.3076923076923077,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8504,1973,79593.0,0,0,2014-05-12,70,350,60,556,110.0,81,126.5,1,5,6,7,2,0,0,1,0,0,0,3,11,0,52,52,0.13,0,1,1283.5,18,1,71.30555555555556,7,0.05555555555555555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
771,1967,54178.0,0,1,2014-01-21,79,135,9,39,4.0,0,7.0,1,2,2,5,2,0,0,0,0,0,0,3,11,0,58,58,0.44,1,2,194.0,9,0,21.555555555555557,4,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8996,1957,51381.5,2,1,2012-11-19,4,230,42,192,49.0,37,53.0,12,7,2,8,9,0,0,0,0,0,0,3,11,0,68,68,1.61,3,4,603.0,17,0,35.470588235294116,16,0.7058823529411765,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9235,1957,51381.5,1,1,2014-05-27,45,7,0,8,2.0,0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,68,0.09,2,3,18.0,3,0,6.0,8,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5798,1973,51381.5,0,0,2013-11-23,87,445,37,359,98.0,28,18.0,1,2,4,8,1,0,0,0,0,0,0,3,11,0,52,52,0.6,0,1,985.0,14,0,70.35714285714286,3,0.07142857142857142,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
11178,1972,42394.0,1,0,2014-03-23,69,15,2,10,0.0,1,4.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,53,0.27,1,2,32.0,4,0,8.0,8,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2230,1970,23626.0,1,0,2014-05-24,84,27,2,14,0.0,0,0.0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,55,55,0.1,1,2,43.0,7,0,6.142857142857143,8,0.42857142857142855,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7516,1983,30096.0,1,0,2014-05-22,30,5,3,11,12.0,5,9.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,42,42,0.1,1,2,45.0,5,0,9.0,8,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7247,1960,47916.0,0,1,2012-11-22,72,505,0,26,0.0,0,75.0,5,7,4,6,6,0,1,0,0,0,0,3,11,0,65,65,1.6,1,2,606.0,17,1,35.64705882352941,13,0.29411764705882354,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
11100,1972,51813.0,1,1,2013-04-11,37,51,2,7,0.0,1,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,53,1.22,2,3,63.0,5,0,12.6,9,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4646,1951,78497.0,0,0,2013-12-01,44,207,26,447,75.0,0,126.5,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,74,0.57,0,1,881.5,24,1,36.729166666666664,7,0.041666666666666664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3037,1983,50150.0,0,0,2013-06-20,32,135,46,92,65.0,61,11.0,2,5,2,7,5,0,0,0,0,0,0,3,11,0,42,42,1.02,0,1,410.0,14,0,29.285714285714285,10,0.14285714285714285,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1473,1960,47823.0,0,1,2013-07-23,0,53,1,5,2.0,1,10.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,65,65,0.93,1,2,72.0,5,0,14.4,10,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1016,1959,34554.0,0,1,2014-03-30,43,41,1,6,2.0,0,5.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,66,66,0.25,1,2,55.0,5,0,11.0,8,0.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4518,1979,85693.0,0,1,2013-04-20,59,386,81,183,120.5,81,111.0,2,9,5,11,5,0,0,0,0,0,0,3,11,0,46,46,1.19,1,2,962.5,25,0,38.5,14,0.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9370,1945,65846.0,0,0,2013-05-17,68,562,81,276,80.0,40,81.0,1,6,3,6,4,0,0,0,0,0,0,3,11,0,80,80,1.12,0,1,1120.0,15,0,74.66666666666667,10,0.06666666666666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
8908,1959,87195.0,0,0,2014-05-08,35,217,76,556,50.0,26,38.0,1,3,11,5,1,0,0,0,0,0,0,3,11,1,66,66,0.14,0,1,963.0,19,0,50.68421052631579,4,0.05263157894736842,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8373,1979,24594.0,1,0,2013-12-10,94,1,3,6,10.0,0,9.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,46,0.55,1,2,29.0,4,0,7.25,6,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7533,1964,49096.0,1,1,2013-09-24,15,144,1,32,2.0,1,7.0,4,4,1,4,7,0,0,0,0,0,0,3,11,0,61,61,0.76,2,3,187.0,9,0,20.77777777777778,11,0.4444444444444444,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2683,1969,52413.0,0,2,2013-02-02,56,295,81,271,75.0,81,65.0,4,6,4,12,6,0,0,0,0,0,0,3,11,0,56,56,1.4,2,3,868.0,22,0,39.45454545454545,12,0.18181818181818182,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3629,1978,38557.0,1,0,2012-12-19,17,76,3,31,4.0,4,27.0,2,3,1,3,7,0,0,0,0,0,0,3,11,0,47,47,1.52,1,2,145.0,7,0,20.714285714285715,10,0.2857142857142857,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10991,1960,89058.0,0,0,2012-12-07,18,454,81,106,31.0,22,43.0,1,5,4,4,2,0,0,0,0,0,0,3,11,0,65,65,1.56,0,1,737.0,13,0,56.69230769230769,7,0.07692307692307693,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5077,1979,77298.0,0,1,2013-11-02,46,425,81,292,23.0,35,79.0,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,46,0.65,1,2,935.0,23,0,40.65217391304348,9,0.043478260869565216,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7431,1991,68126.0,0,0,2012-11-10,40,1224,17,311,23.0,51,86.0,1,7,4,5,9,0,1,0,0,0,0,3,11,1,34,34,1.63,0,1,1712.0,16,1,107.0,16,0.0625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3267,1963,57288.0,0,1,2014-06-25,27,527,0,21,0.0,0,60.0,3,8,1,8,6,0,1,0,0,0,0,3,11,0,62,62,0.01,1,2,608.0,17,1,35.76470588235294,14,0.17647058823529413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
999,1991,86037.0,0,0,2013-01-02,95,490,44,125,29.0,20,22.0,1,6,7,11,3,0,1,1,0,0,0,3,11,1,34,34,1.49,0,1,730.0,24,2,30.416666666666668,9,0.041666666666666664,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9215,1980,43974.0,1,0,2012-12-12,19,378,0,101,0.0,0,72.0,5,6,4,6,7,0,0,0,0,0,0,3,11,0,45,45,1.54,1,2,551.0,16,0,34.4375,13,0.3125,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2286,1962,50785.0,1,1,2013-09-10,27,64,1,21,0.0,1,27.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,63,63,0.8,2,3,114.0,6,0,19.0,8,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1592,1970,90765.0,0,0,2014-01-24,25,547,81,556,120.5,81,33.0,0,4,6,5,1,0,0,1,1,0,0,3,11,0,55,55,0.43,0,1,1418.5,15,2,94.56666666666666,5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
367,1978,36550.0,1,0,2013-02-19,74,47,81,94,120.5,81,120.0,5,9,1,5,9,0,0,0,0,0,0,3,11,0,47,47,1.36,1,2,543.5,15,0,36.233333333333334,18,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5234,1967,30753.0,1,1,2013-07-11,85,12,5,25,0.0,9,30.0,2,1,1,3,5,0,0,0,0,0,0,3,11,0,58,58,0.97,2,3,81.0,5,0,16.2,6,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9862,1969,21918.0,1,0,2013-11-14,37,1,6,7,11.0,5,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,56,0.62,1,2,33.0,5,0,6.6,8,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9805,1953,56129.0,0,1,2013-06-20,65,320,48,133,39.0,72,48.0,4,6,2,10,4,0,0,0,0,0,0,3,11,0,72,72,1.02,1,2,660.0,18,0,36.666666666666664,10,0.2222222222222222,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6205,1967,32557.0,1,0,2014-02-24,13,34,3,29,0.0,4,10.0,3,2,1,3,5,0,0,0,0,0,0,3,11,1,58,58,0.34,1,2,80.0,6,0,13.333333333333334,7,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8442,1985,19510.0,2,0,2013-09-04,63,9,0,7,3.0,4,7.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,40,0.82,2,3,30.0,4,0,7.5,8,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7386,1976,30992.0,1,0,2013-04-22,83,17,0,14,7.0,3,2.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,49,1.19,1,2,43.0,4,0,10.75,8,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7215,1983,101970.0,0,0,2013-03-12,69,722,27,102,44.0,72,126.5,0,6,8,13,2,0,1,1,1,0,0,3,11,1,42,42,1.3,0,1,1093.5,27,3,40.5,8,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1491,1965,71488.0,0,0,2013-02-18,87,162,33,124,40.0,28,126.5,2,3,4,7,1,0,0,0,0,0,0,3,11,0,60,60,1.36,0,1,513.5,14,0,36.67857142857143,4,0.14285714285714285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
11071,1984,79607.0,0,0,2013-04-21,37,450,81,556,120.5,0,126.5,1,3,6,6,1,0,0,0,0,0,0,3,11,1,41,41,1.19,0,1,1334.0,15,0,88.93333333333334,4,0.06666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3381,1953,54348.0,1,1,2014-06-08,51,70,0,16,0.0,0,4.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0,72,72,0.06,2,3,90.0,6,0,15.0,8,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8268,1961,51381.5,0,1,2013-07-11,23,352,0,27,10.0,0,15.0,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,64,0.97,1,2,404.0,14,0,28.857142857142858,12,0.21428571428571427,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
11051,1956,77376.0,1,1,2014-05-10,72,492,19,110,16.0,12,12.0,4,6,3,10,4,0,0,0,0,0,0,3,11,0,69,69,0.14,2,3,661.0,19,0,34.78947368421053,10,0.21052631578947367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8026,1952,62998.0,0,1,2013-09-30,10,120,58,73,65.0,81,58.0,5,5,4,5,5,0,0,0,0,0,0,3,11,0,73,73,0.74,1,2,455.0,14,0,32.5,10,0.35714285714285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
433,1958,61331.0,1,1,2013-03-10,42,534,5,47,0.0,5,41.0,5,11,1,6,8,0,0,0,0,0,0,3,11,0,67,67,1.3,2,3,632.0,18,0,35.111111111111114,19,0.2777777777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9597,1969,73448.0,0,0,2014-02-10,10,236,81,189,23.0,41,126.5,1,7,2,9,4,0,0,0,0,0,0,3,11,0,56,56,0.38,0,1,696.5,18,0,38.69444444444444,11,0.05555555555555555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1295,1963,51381.5,0,1,2013-08-11,96,231,65,196,38.0,71,124.0,1,6,5,7,4,0,0,0,0,0,0,3,11,0,62,62,0.88,1,2,725.0,18,0,40.27777777777778,10,0.05555555555555555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5290,1964,41551.0,1,1,2013-08-14,51,220,0,33,3.0,0,23.0,5,5,1,5,8,0,0,0,0,0,0,3,11,0,61,61,0.87,2,3,279.0,11,0,25.363636363636363,13,0.45454545454545453,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1685,1967,62981.0,0,0,2013-03-17,21,796,14,556,38.0,44,0.0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,58,58,1.28,0,1,1448.0,22,1,65.81818181818181,7,0.045454545454545456,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5342,1976,9548.0,1,0,2012-08-08,31,0,1,3,10.0,6,9.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,49,1.89,1,2,29.0,4,0,7.25,9,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9579,1959,33762.0,2,1,2013-07-07,61,53,1,34,2.0,0,16.0,3,2,2,2,8,0,0,0,0,0,0,3,11,0,66,66,0.98,3,4,106.0,6,0,17.666666666666668,10,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7660,1973,35860.0,1,1,2014-05-19,37,15,0,8,4.0,2,20.0,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,52,0.11,2,3,49.0,4,1,12.25,6,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1461,1965,36921.0,1,1,2013-07-28,74,17,1,12,3.0,1,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,60,0.92,2,3,38.0,5,0,7.6,9,0.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
821,1992,92859.0,0,0,2012-10-19,46,962,61,556,52.0,61,20.0,1,5,4,12,2,0,0,0,0,0,0,3,11,0,33,33,1.69,0,1,1712.0,21,0,81.52380952380952,7,0.047619047619047616,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11084,1976,65104.0,0,1,2013-11-14,4,738,0,232,13.0,20,50.0,2,3,5,7,7,0,0,0,0,0,0,3,11,1,49,49,0.62,1,2,1053.0,15,0,70.2,10,0.13333333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8690,1962,86111.0,0,0,2013-04-19,73,399,28,556,36.0,40,126.0,1,5,7,10,2,0,0,0,0,0,0,3,11,0,63,63,1.19,0,1,1185.0,22,0,53.86363636363637,7,0.045454545454545456,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2937,1974,68352.0,0,1,2013-08-28,47,614,16,132,43.0,33,33.0,3,8,5,9,6,0,0,0,0,0,0,3,11,0,51,51,0.84,1,2,871.0,22,0,39.59090909090909,14,0.13636363636363635,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9701,1988,41883.0,1,0,2013-03-19,13,32,34,41,73.0,16,116.0,3,4,2,3,7,0,0,0,0,0,0,3,11,0,37,37,1.28,1,2,312.0,9,0,34.666666666666664,11,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9949,1976,59809.0,0,2,2012-10-18,36,598,16,141,32.0,41,49.0,3,3,3,6,8,0,0,0,0,0,0,3,11,0,49,49,1.69,2,3,877.0,12,0,73.08333333333333,11,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10837,1975,23957.0,1,0,2012-10-28,47,2,1,18,20.0,11,16.0,1,2,0,3,6,0,0,0,0,0,0,3,11,1,50,50,1.67,1,2,68.0,5,0,13.6,8,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3120,1981,38547.0,1,0,2013-08-28,49,6,1,10,0.0,1,4.0,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44,44,0.84,1,2,22.0,3,0,7.333333333333333,9,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5885,1973,35688.0,2,1,2012-08-22,94,73,3,90,12.0,1,32.0,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,52,1.85,3,4,211.0,9,0,23.444444444444443,12,0.7777777777777778,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4050,1966,49605.0,0,0,2014-06-21,65,42,16,29,12.0,20,8.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,59,0.02,0,1,127.0,7,0,18.142857142857142,5,0.14285714285714285,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3830,1953,59354.0,0,2,2014-04-24,59,295,21,78,39.0,13,13.0,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,72,0.18,2,3,459.0,15,0,30.6,7,0.06666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7987,1969,65747.0,0,1,2014-03-07,96,346,17,48,23.0,13,13.0,4,8,1,6,6,0,1,0,0,0,0,3,11,0,56,56,0.31,1,2,460.0,15,1,30.666666666666668,14,0.26666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7798,1972,46344.0,0,1,2012-12-14,28,233,20,57,8.0,20,91.0,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,53,1.54,1,2,429.0,13,0,33.0,14,0.3076923076923077,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
92,1988,34176.0,1,0,2014-05-12,12,5,7,24,19.0,14,20.0,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,37,0.13,1,2,89.0,7,0,12.714285714285714,9,0.5714285714285714,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7055,1952,61010.0,0,1,2012-10-09,57,888,0,57,0.0,0,76.0,2,8,5,11,5,0,0,0,0,0,0,3,11,0,73,73,1.72,1,2,1021.0,24,0,42.541666666666664,13,0.08333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10240,1949,69372.0,0,0,2013-02-19,10,997,26,269,34.0,13,42.0,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,76,1.36,0,1,1381.0,20,2,69.05,14,0.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3025,1958,49967.0,0,1,2013-07-08,4,212,6,69,4.0,12,3.0,3,6,1,5,7,0,0,0,0,0,0,3,11,0,67,67,0.97,1,2,306.0,12,0,25.5,13,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9283,1978,60199.0,1,2,2013-09-12,49,8,1,7,2.0,0,0.0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,47,47,0.79,3,4,18.0,3,0,6.0,4,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9970,1977,55375.0,0,1,2013-10-17,3,42,11,57,10.0,28,14.0,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,48,0.7,1,2,162.0,8,0,20.25,3,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2730,1955,80317.0,0,0,2013-08-20,64,536,11,387,120.5,81,57.0,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,70,0.86,0,1,1192.5,17,0,70.1470588235294,4,0.058823529411764705,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2795,1958,30523.0,2,1,2013-07-01,0,5,0,3,0.0,0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,67,0.99,3,4,13.0,3,0,4.333333333333333,8,0.3333333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9260,1945,70356.0,0,0,2012-11-05,20,1224,16,249,43.0,16,33.0,2,10,6,9,6,0,0,0,0,0,0,3,11,0,80,80,1.65,0,1,1581.0,25,0,63.24,16,0.08,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8182,1984,23228.0,1,0,2014-01-05,91,53,3,49,7.0,4,5.0,4,3,0,4,8,0,0,0,0,0,0,3,11,0,41,41,0.48,1,2,121.0,7,0,17.285714285714285,11,0.5714285714285714,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10095,1975,74165.0,0,0,2013-05-01,9,1001,12,240,16.0,12,12.0,1,5,4,10,2,0,0,0,0,0,0,3,11,0,50,50,1.16,0,1,1293.0,19,0,68.05263157894737,7,0.05263157894736842,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8475,1973,117418.0,0,1,2014-03-01,98,20,2,556,1.0,2,1.0,15,0,22,0,0,0,0,0,0,0,0,3,11,0,52,52,0.33,1,2,582.0,22,0,26.454545454545453,0,0.6818181818181818,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4370,1966,43482.0,2,1,2013-11-13,83,18,1,32,6.0,3,28.0,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,59,0.62,3,4,88.0,6,0,14.666666666666666,8,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10573,1953,62551.0,0,0,2013-11-18,27,125,16,98,120.5,21,27.0,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,72,0.61,0,1,407.5,17,1,23.970588235294116,9,0.058823529411764705,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3712,1959,52332.0,0,0,2013-08-28,63,212,5,33,7.0,0,2.0,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,66,0.84,0,1,259.0,11,1,23.545454545454547,7,0.09090909090909091,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6637,1988,66951.0,0,0,2013-11-02,46,277,81,305,120.5,76,124.0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,37,37,0.65,0,1,983.5,14,0,70.25,4,0.07142857142857142,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3152,1957,26091.0,1,1,2014-02-25,84,15,10,19,8.0,17,20.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,68,0.34,2,3,89.0,6,0,14.833333333333334,7,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
