ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,81,271,75.0,81,65.0,4,6,4,12,6,0,0,0,0,0,0,3,11,0,56,56,1.4,2,3,868.0,22,0,39.45454545454545,12,0.18181818181818182,Store,Wine,Moderately Active
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4.0,4,27.0,2,3,1,3,7,0,0,0,0,0,0,3,11,0,47,47,1.52,1,2,145.0,7,0,20.714285714285715,10,0.2857142857142857,Web,Wine,Highly Active
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,81,106,31.0,22,43.0,1,5,4,4,2,0,0,0,0,0,0,3,11,0,65,65,1.56,0,1,737.0,13,0,56.69230769230769,7,0.07692307692307693,Web,Wine,Highly Active
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,81,292,23.0,35,79.0,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,46,0.65,1,2,935.0,23,0,40.65217391304348,9,0.043478260869565216,Store,Wine,Moderately Active
7431,1991,Phd,Single,68126.0,0,0,2012-11-10,40,1224,17,311,23.0,51,86.0,1,7,4,5,9,0,1,0,0,0,0,3,11,1,34,34,1.63,0,1,1712.0,16,1,107.0,16,0.0625,Web,Wine,Moderately Active
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0.0,0,60.0,3,8,1,8,6,0,1,0,0,0,0,3,11,0,62,62,0.01,1,2,608.0,17,1,35.76470588235294,14,0.17647058823529413,Web,Wine,Highly Active
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29.0,20,22.0,1,6,7,11,3,0,1,1,0,0,0,3,11,1,34,34,1.49,0,1,730.0,24,2,30.416666666666668,9,0.041666666666666664,Store,Wine,Inactive
9215,1980,Phd,Married,43974.0,1,0,2012-12-12,19,378,0,101,0.0,0,72.0,5,6,4,6,7,0,0,0,0,0,0,3,11,0,45,45,1.54,1,2,551.0,16,0,34.4375,13,0.3125,Web,Wine,Highly Active
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0.0,1,27.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,63,63,0.8,2,3,114.0,6,0,19.0,8,0.3333333333333333,Store,Wine,Highly Active
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,81,556,120.5,81,33.0,0,4,6,5,1,0,0,1,1,0,0,3,11,0,55,55,0.43,0,1,1418.5,15,2,94.56666666666666,5,0.0,Catalog,Meat,Highly Active
367,1978,2N Cycle,Married,36550.0,1,0,2013-02-19,74,47,81,94,120.5,81,120.0,5,9,1,5,9,0,0,0,0,0,0,3,11,0,47,47,1.36,1,2,543.5,15,0,36.233333333333334,18,0.3333333333333333,Web,Fish,Inactive
5234,1967,2N Cycle,Together,30753.0,1,1,2013-07-11,85,12,5,25,0.0,9,30.0,2,1,1,3,5,0,0,0,0,0,0,3,11,0,58,58,0.97,2,3,81.0,5,0,16.2,6,0.4,Store,Gold,Inactive
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11.0,5,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,56,0.62,1,2,33.0,5,0,6.6,8,0.4,Store,Fish,Moderately Active
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39.0,72,48.0,4,6,2,10,4,0,0,0,0,0,0,3,11,0,72,72,1.02,1,2,660.0,18,0,36.666666666666664,10,0.2222222222222222,Store,Wine,Inactive
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0.0,4,10.0,3,2,1,3,5,0,0,0,0,0,0,3,11,1,58,58,0.34,1,2,80.0,6,0,13.333333333333334,7,0.5,Store,Wine,Highly Active
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3.0,4,7.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,40,0.82,2,3,30.0,4,0,7.5,8,0.5,Store,Wine,Inactive
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7.0,3,2.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,49,1.19,1,2,43.0,4,0,10.75,8,0.25,Store,Wine,Inactive
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44.0,72,126.5,0,6,8,13,2,0,1,1,1,0,0,3,11,1,42,42,1.3,0,1,1093.5,27,3,40.5,8,0.0,Store,Wine,Inactive
1491,1965,2N Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40.0,28,126.5,2,3,4,7,1,0,0,0,0,0,0,3,11,0,60,60,1.36,0,1,513.5,14,0,36.67857142857143,4,0.14285714285714285,Store,Wine,Inactive
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,81,556,120.5,0,126.5,1,3,6,6,1,0,0,0,0,0,0,3,11,1,41,41,1.19,0,1,1334.0,15,0,88.93333333333334,4,0.06666666666666667,Catalog,Meat,Moderately Active
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0.0,0,4.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0,72,72,0.06,2,3,90.0,6,0,15.0,8,0.3333333333333333,Store,Wine,Moderately Active
8268,1961,Phd,Married,51381.5,0,1,2013-07-11,23,352,0,27,10.0,0,15.0,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,64,0.97,1,2,404.0,14,0,28.857142857142858,12,0.21428571428571427,Store,Wine,Highly Active
11051,1956,Phd,Together,77376.0,1,1,2014-05-10,72,492,19,110,16.0,12,12.0,4,6,3,10,4,0,0,0,0,0,0,3,11,0,69,69,0.14,2,3,661.0,19,0,34.78947368421053,10,0.21052631578947367,Store,Wine,Inactive
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65.0,81,58.0,5,5,4,5,5,0,0,0,0,0,0,3,11,0,73,73,0.74,1,2,455.0,14,0,32.5,10,0.35714285714285715,Web,Wine,Highly Active
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0.0,5,41.0,5,11,1,6,8,0,0,0,0,0,0,3,11,0,67,67,1.3,2,3,632.0,18,0,35.111111111111114,19,0.2777777777777778,Web,Wine,Moderately Active
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,81,189,23.0,41,126.5,1,7,2,9,4,0,0,0,0,0,0,3,11,0,56,56,0.38,0,1,696.5,18,0,38.69444444444444,11,0.05555555555555555,Store,Wine,Highly Active
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231,65,196,38.0,71,124.0,1,6,5,7,4,0,0,0,0,0,0,3,11,0,62,62,0.88,1,2,725.0,18,0,40.27777777777778,10,0.05555555555555555,Store,Wine,Inactive
5290,1964,Phd,Married,41551.0,1,1,2013-08-14,51,220,0,33,3.0,0,23.0,5,5,1,5,8,0,0,0,0,0,0,3,11,0,61,61,0.87,2,3,279.0,11,0,25.363636363636363,13,0.45454545454545453,Web,Wine,Moderately Active
1685,1967,Phd,Together,62981.0,0,0,2013-03-17,21,796,14,556,38.0,44,0.0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,58,58,1.28,0,1,1448.0,22,1,65.81818181818181,7,0.045454545454545456,Store,Wine,Highly Active
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10.0,6,9.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,49,1.89,1,2,29.0,4,0,7.25,9,0.5,Store,Fish,Moderately Active
9579,1959,Phd,Married,33762.0,2,1,2013-07-07,61,53,1,34,2.0,0,16.0,3,2,2,2,8,0,0,0,0,0,0,3,11,0,66,66,0.98,3,4,106.0,6,0,17.666666666666668,10,0.5,Web,Wine,Inactive
7660,1973,Phd,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4.0,2,20.0,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,52,0.11,2,3,49.0,4,1,12.25,6,0.5,Store,Gold,Moderately Active
1461,1965,Phd,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3.0,1,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,60,0.92,2,3,38.0,5,0,7.6,9,0.4,Store,Wine,Inactive
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,556,52.0,61,20.0,1,5,4,12,2,0,0,0,0,0,0,3,11,0,33,33,1.69,0,1,1712.0,21,0,81.52380952380952,7,0.047619047619047616,Store,Wine,Moderately Active
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13.0,20,50.0,2,3,5,7,7,0,0,0,0,0,0,3,11,1,49,49,0.62,1,2,1053.0,15,0,70.2,10,0.13333333333333333,Store,Wine,Highly Active
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,556,36.0,40,126.0,1,5,7,10,2,0,0,0,0,0,0,3,11,0,63,63,1.19,0,1,1185.0,22,0,53.86363636363637,7,0.045454545454545456,Store,Meat,Inactive
2937,1974,Phd,Single,68352.0,0,1,2013-08-28,47,614,16,132,43.0,33,33.0,3,8,5,9,6,0,0,0,0,0,0,3,11,0,51,51,0.84,1,2,871.0,22,0,39.59090909090909,14,0.13636363636363635,Store,Wine,Moderately Active
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73.0,16,116.0,3,4,2,3,7,0,0,0,0,0,0,3,11,0,37,37,1.28,1,2,312.0,9,0,34.666666666666664,11,0.3333333333333333,Web,Gold,Highly Active
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32.0,41,49.0,3,3,3,6,8,0,0,0,0,0,0,3,11,0,49,49,1.69,2,3,877.0,12,0,73.08333333333333,11,0.25,Store,Wine,Moderately Active
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20.0,11,16.0,1,2,0,3,6,0,0,0,0,0,0,3,11,1,50,50,1.67,1,2,68.0,5,0,13.6,8,0.2,Store,Fish,Moderately Active
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0.0,1,4.0,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44,44,0.84,1,2,22.0,3,0,7.333333333333333,9,0.3333333333333333,Store,Meat,Moderately Active
5885,1973,2N Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12.0,1,32.0,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,52,1.85,3,4,211.0,9,0,23.444444444444443,12,0.7777777777777778,Web,Meat,Inactive
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12.0,20,8.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,59,0.02,0,1,127.0,7,0,18.142857142857142,5,0.14285714285714285,Store,Wine,Inactive
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39.0,13,13.0,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,72,0.18,2,3,459.0,15,0,30.6,7,0.06666666666666667,Store,Wine,Moderately Active
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23.0,13,13.0,4,8,1,6,6,0,1,0,0,0,0,3,11,0,56,56,0.31,1,2,460.0,15,1,30.666666666666668,14,0.26666666666666666,Web,Wine,Inactive
7798,1972,2N Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8.0,20,91.0,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,53,1.54,1,2,429.0,13,0,33.0,14,0.3076923076923077,Web,Wine,Highly Active
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19.0,14,20.0,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,37,0.13,1,2,89.0,7,0,12.714285714285714,9,0.5714285714285714,Store,Meat,Highly Active
7055,1952,Phd,Together,61010.0,0,1,2012-10-09,57,888,0,57,0.0,0,76.0,2,8,5,11,5,0,0,0,0,0,0,3,11,0,73,73,1.72,1,2,1021.0,24,0,42.541666666666664,13,0.08333333333333333,Store,Wine,Moderately Active
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34.0,13,42.0,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,76,1.36,0,1,1381.0,20,2,69.05,14,0.05,Web,Wine,Highly Active
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4.0,12,3.0,3,6,1,5,7,0,0,0,0,0,0,3,11,0,67,67,0.97,1,2,306.0,12,0,25.5,13,0.25,Web,Wine,Highly Active
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2.0,0,0.0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,47,47,0.79,3,4,18.0,3,0,6.0,4,0.3333333333333333,Store,Wine,Moderately Active
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10.0,28,14.0,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,48,0.7,1,2,162.0,8,0,20.25,3,0.125,Store,Meat,Highly Active
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,120.5,81,57.0,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,70,0.86,0,1,1192.5,17,0,70.1470588235294,4,0.058823529411764705,Store,Wine,Inactive
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0.0,0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,67,0.99,3,4,13.0,3,0,4.333333333333333,8,0.3333333333333333,Store,Wine,Highly Active
9260,1945,Phd,Married,70356.0,0,0,2012-11-05,20,1224,16,249,43.0,16,33.0,2,10,6,9,6,0,0,0,0,0,0,3,11,0,80,80,1.65,0,1,1581.0,25,0,63.24,16,0.08,Web,Wine,Highly Active
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7.0,4,5.0,4,3,0,4,8,0,0,0,0,0,0,3,11,0,41,41,0.48,1,2,121.0,7,0,17.285714285714285,11,0.5714285714285714,Store,Wine,Inactive
10095,1975,Phd,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16.0,12,12.0,1,5,4,10,2,0,0,0,0,0,0,3,11,0,50,50,1.16,0,1,1293.0,19,0,68.05263157894737,7,0.05263157894736842,Store,Wine,Highly Active
8475,1973,Phd,Married,117418.0,0,1,2014-03-01,98,20,2,556,1.0,2,1.0,15,0,22,0,0,0,0,0,0,0,0,3,11,0,52,52,0.33,1,2,582.0,22,0,26.454545454545453,0,0.6818181818181818,Catalog,Meat,Inactive
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6.0,3,28.0,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,59,0.62,3,4,88.0,6,0,14.666666666666666,8,0.5,Store,Meat,Inactive
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,120.5,21,27.0,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,72,0.61,0,1,407.5,17,1,23.970588235294116,9,0.058823529411764705,Catalog,Wine,Highly Active
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7.0,0,2.0,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,66,0.84,0,1,259.0,11,1,23.545454545454547,7,0.09090909090909091,Store,Wine,Inactive
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,81,305,120.5,76,124.0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,37,37,0.65,0,1,983.5,14,0,70.25,4,0.07142857142857142,Store,Meat,Moderately Active
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8.0,17,20.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,68,0.34,2,3,89.0,6,0,14.833333333333334,7,0.5,Store,Gold,Inactive
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8.0,1,7.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,60,0.19,2,3,36.0,4,0,9.0,8,0.5,Store,Meat,Moderately Active
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11.0,8,16.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,43,0.96,1,2,57.0,5,0,11.4,10,0.4,Store,Gold,Inactive
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2.0,3,27.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,55,0.19,2,3,148.0,7,0,21.142857142857142,9,0.14285714285714285,Web,Wine,Highly Active
1880,1959,Phd,Together,53537.0,1,1,2014-01-30,17,81,0,6,0.0,0,6.0,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,66,0.41,2,3,93.0,6,0,15.5,7,0.3333333333333333,Store,Wine,Highly Active
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0.0,0,48.0,1,2,2,2,4,1,0,0,0,0,0,3,11,0,58,58,0.24,1,2,119.0,6,1,19.833333333333332,6,0.16666666666666666,Web,Wine,Inactive
8717,1975,Phd,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69.0,71,26.0,1,11,8,8,5,0,0,0,0,0,0,3,11,0,50,50,1.79,1,2,1835.0,27,0,67.96296296296296,16,0.037037037037037035,Web,Wine,Moderately Active
10314,1948,Phd,Married,83837.0,0,0,2012-12-16,79,847,66,119,86.0,81,111.0,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,77,1.53,0,1,1310.0,24,2,54.583333333333336,13,0.041666666666666664,Catalog,Wine,Inactive
10854,1970,Phd,Married,38853.0,1,1,2014-05-23,90,29,0,14,0.0,0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,55,0.1,2,3,45.0,5,0,9.0,9,0.4,Store,Wine,Inactive
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2.0,0,1.0,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,66,0.01,3,4,10.0,3,0,3.3333333333333335,2,0.3333333333333333,Store,Meat,Inactive
6935,1951,2N Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75.0,0,126.5,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,74,0.57,0,1,881.5,24,1,36.729166666666664,7,0.041666666666666664,Store,Meat,Moderately Active
7698,1976,Phd,Married,51650.0,0,1,2014-05-11,81,152,3,22,2.0,5,7.0,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,49,0.13,1,2,191.0,9,0,21.22222222222222,9,0.1111111111111111,Web,Wine,Inactive
3559,1988,2N Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3.0,12,9.0,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,37,0.14,1,2,57.0,6,0,9.5,8,0.5,Store,Wine,Inactive
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34.0,17,126.5,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,79,0.75,0,1,1018.5,23,0,44.28260869565217,8,0.043478260869565216,Store,Wine,Highly Active
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0.0,0,12.0,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,41,0.43,1,2,66.0,5,0,13.2,7,0.2,Store,Wine,Highly Active
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2.0,14,10.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,64,0.04,0,1,43.0,5,0,8.6,8,0.2,Store,Sweets,Inactive
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10.0,4,7.0,1,1,1,2,9,0,0,0,0,0,0,3,11,0,42,42,1.56,1,2,50.0,4,0,12.5,10,0.25,Store,Meat,Moderately Active
5823,1970,Phd,Single,32303.0,0,1,2014-03-08,63,35,0,2,0.0,0,2.0,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,55,0.31,1,2,39.0,5,0,7.8,6,0.4,Store,Wine,Inactive
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19.0,9,117.0,2,7,1,8,5,0,0,0,0,0,0,3,11,0,59,59,0.91,1,2,608.0,16,0,38.0,12,0.125,Store,Wine,Moderately Active
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,120.5,76,15.0,1,4,10,9,2,0,0,0,0,0,0,3,11,0,49,49,1.28,0,1,1561.5,23,0,67.8913043478261,6,0.043478260869565216,Catalog,Wine,Highly Active
6431,1964,Phd,Married,45759.0,1,1,2013-02-23,13,42,1,18,3.0,0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,61,1.34,2,3,68.0,5,0,13.6,9,0.4,Store,Wine,Highly Active
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29.0,0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,47,1.8,1,2,80.0,4,1,20.0,7,0.25,Store,Gold,Moderately Active
5602,1989,Phd,Together,66973.0,0,0,2013-05-17,98,466,22,432,120.5,81,102.0,1,8,7,12,3,0,0,0,0,0,0,3,11,0,36,36,1.12,0,1,1223.5,27,0,45.31481481481482,11,0.037037037037037035,Store,Wine,Inactive
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3.0,19,22.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,37,1.08,1,2,91.0,6,0,15.166666666666666,11,0.3333333333333333,Web,Wine,Inactive
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8.0,9,12.0,4,5,1,6,6,0,0,0,0,0,0,3,11,0,52,52,1.36,2,3,315.0,12,0,26.25,11,0.3333333333333333,Store,Wine,Moderately Active
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3.0,1,7.0,2,1,1,2,8,0,0,0,0,0,0,3,11,0,48,48,0.5,2,3,31.0,4,0,7.75,9,0.5,Store,Wine,Highly Active
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32.0,16,8.0,1,7,3,12,3,0,0,0,0,0,0,3,11,0,45,45,0.13,0,1,834.0,22,0,37.90909090909091,10,0.045454545454545456,Store,Wine,Inactive
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,556,27.0,81,51.0,1,4,6,6,2,0,0,1,0,0,0,3,11,0,71,71,0.77,0,1,1251.0,16,1,78.1875,6,0.0625,Catalog,Meat,Inactive
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,81,482,50.0,33,126.5,1,5,6,5,2,0,0,0,0,0,0,3,11,0,71,71,1.45,0,1,1116.5,16,0,69.78125,7,0.0625,Catalog,Meat,Highly Active
3182,1973,Phd,Single,46854.0,1,1,2014-03-31,81,96,1,79,7.0,1,79.0,6,5,1,3,8,1,0,0,0,0,0,3,11,1,52,52,0.25,2,3,263.0,9,1,29.22222222222222,13,0.6666666666666666,Web,Wine,Inactive
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6.0,4,39.0,3,8,1,7,5,0,1,0,0,0,0,3,11,0,73,73,0.0,1,2,535.0,16,1,33.4375,13,0.1875,Web,Wine,Moderately Active
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,81,553,120.5,23,92.0,1,4,4,9,1,0,0,0,0,0,0,3,11,0,57,57,0.55,0,1,1134.5,17,0,66.73529411764706,5,0.058823529411764705,Store,Meat,Moderately Active
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42.0,81,54.0,3,11,6,9,6,0,0,0,0,0,0,3,11,0,47,47,0.71,1,2,1144.0,26,0,44.0,17,0.11538461538461539,Web,Wine,Inactive
2798,1977,Phd,Together,102160.0,0,0,2012-11-02,54,763,29,138,76.0,81,58.0,0,7,9,10,4,0,1,1,1,0,0,3,11,1,48,48,1.65,0,1,1145.0,26,3,44.03846153846154,11,0.0,Store,Wine,Moderately Active
1030,1965,Phd,Single,40637.0,1,1,2013-07-17,72,22,0,13,0.0,0,3.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,60,0.95,2,3,38.0,4,0,9.5,8,0.5,Store,Wine,Inactive
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7.0,2,15.0,1,0,1,2,6,1,0,0,0,0,0,3,11,1,41,41,1.63,0,1,35.0,3,1,11.666666666666666,6,0.3333333333333333,Store,Gold,Highly Active
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7.0,6,14.0,1,1,0,3,9,1,0,0,0,0,0,3,11,0,37,37,0.56,1,2,53.0,4,1,13.25,10,0.25,Store,Gold,Inactive
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47.0,13,21.0,6,4,2,5,6,0,0,0,0,0,0,3,11,0,62,62,1.13,2,3,293.0,11,0,26.636363636363637,10,0.5454545454545454,Store,Meat,Moderately Active
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0.0,0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,59,0.06,1,2,65.0,5,0,13.0,8,0.2,Store,Wine,Inactive
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42.0,32,126.5,5,11,4,9,8,1,0,0,0,0,0,3,11,1,71,71,1.8,1,2,1738.5,24,1,72.4375,19,0.20833333333333334,Web,Wine,Highly Active
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65.0,4,8.0,5,3,1,6,4,0,0,0,0,0,0,3,11,0,69,69,1.25,1,2,241.0,10,0,24.1,7,0.5,Store,Wine,Highly Active
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33.0,81,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,0,71,71,0.28,0,1,1080.0,19,0,56.8421052631579,5,0.05263157894736842,Store,Wine,Highly Active
6927,1968,Phd,Married,44377.0,1,1,2012-10-05,70,224,0,30,0.0,0,10.0,8,5,1,5,8,0,0,0,0,0,0,3,11,0,57,57,1.73,2,3,264.0,11,0,24.0,13,0.7272727272727273,Web,Wine,Inactive
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19.0,9,44.0,10,7,1,8,7,0,0,0,0,0,0,3,11,0,51,51,1.43,2,3,541.0,16,0,33.8125,14,0.625,Store,Wine,Highly Active
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,120.5,81,54.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,40,40,1.15,0,1,1058.5,16,0,66.15625,4,0.0625,Store,Meat,Inactive
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25.0,19,89.0,6,8,1,5,8,0,0,0,0,0,0,3,11,0,48,48,0.24,1,2,482.0,14,0,34.42857142857143,16,0.42857142857142855,Web,Wine,Inactive
7264,1978,2N Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0.0,0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,47,0.13,3,4,17.0,3,0,5.666666666666667,9,0.3333333333333333,Store,Wine,Highly Active
